,RN,RY,DN,DY,total
flows,0.0,0.00842696629213,0.00343642611684,0.0,4.0
prograinto,0.0,0.00280898876404,0.00343642611684,0.0,2.0
moving,0.0,0.064606741573,0.0274914089347,0.0681818181818,34.0
contractors,0.0,0.10393258427,0.0240549828179,0.0,44.0
anybody,0.0,0.0168539325843,0.020618556701,0.0,12.0
analysis,0.0,0.0140449438202,0.0240549828179,0.0,12.0
machinery,0.0,0.0112359550562,0.0,0.0454545454545,6.0
stating,0.0,0.00280898876404,0.00343642611684,0.0,2.0
abilities,0.0,0.00561797752809,0.00343642611684,0.0,3.0
competitive,0.0,0.0308988764045,0.00343642611684,0.0,12.0
vigilant,0.0,0.00561797752809,0.0,0.0,2.0
workers,0.0,0.0449438202247,0.175257731959,0.0681818181818,70.0
violations,0.0,0.00561797752809,0.0481099656357,0.0,16.0
reinstate,0.0,0.00280898876404,0.00687285223368,0.0,3.0
build,0.0,0.0140449438202,0.0171821305842,0.0,10.0
associations,0.0,0.0112359550562,0.00687285223368,0.0,6.0
amended,0.0,0.0421348314607,0.0446735395189,0.0227272727273,29.0
discriminatory,0.0,0.00280898876404,0.0240549828179,0.0,8.0
modifications,0.0,0.00280898876404,0.00687285223368,0.0,3.0
separately,0.0,0.00561797752809,0.0,0.0,2.0
collect,0.0,0.00280898876404,0.00687285223368,0.0454545454545,5.0
essential,0.0,0.0337078651685,0.0549828178694,0.0454545454545,30.0
problewith,0.0,0.00561797752809,0.0137457044674,0.0,6.0
prop,0.0,0.00842696629213,0.0,0.0,3.0
refused,0.0,0.00842696629213,0.020618556701,0.0,9.0
housekeeping,0.0,0.00842696629213,0.0,0.0,3.0
volunteering,0.0,0.00280898876404,0.00687285223368,0.0,3.0
range,0.0,0.0561797752809,0.0103092783505,0.0,23.0
extraordinary,0.0,0.00842696629213,0.0171821305842,0.0,8.0
fast,0.0,0.00280898876404,0.0103092783505,0.0,4.0
vendors,0.0,0.00842696629213,0.00687285223368,0.0,5.0
analyze,0.0,0.00280898876404,0.00687285223368,0.0,3.0
sections,0.0,0.00842696629213,0.0,0.0,3.0
files,0.0,0.0112359550562,0.00343642611684,0.0,5.0
criteria,0.0,0.00561797752809,0.0103092783505,0.0,5.0
repeatedly,0.0,0.0112359550562,0.00687285223368,0.0454545454545,8.0
filed,0.0,0.0449438202247,0.0412371134021,0.0,28.0
raising,0.0,0.00561797752809,0.0137457044674,0.0227272727273,7.0
patriot,0.0,0.00280898876404,0.00687285223368,0.0,3.0
consist,0.0,0.00561797752809,0.0,0.0,2.0
participants,0.0,0.00561797752809,0.0103092783505,0.0,5.0
highlight,0.0,0.00280898876404,0.00343642611684,0.0,2.0
called,0.0,0.0393258426966,0.0515463917526,0.0,29.0
associated,0.0,0.0224719101124,0.00343642611684,0.0,9.0
worthwhile,0.0,0.00280898876404,0.0137457044674,0.0227272727273,6.0
divisive,0.0,0.00280898876404,0.0137457044674,0.0,5.0
warning,0.0,0.00561797752809,0.0,0.0,2.0
rains,0.0,0.00561797752809,0.00343642611684,0.0454545454545,5.0
peace,0.0,0.00280898876404,0.00343642611684,0.0,2.0
income,0.0,0.00842696629213,0.0343642611684,0.0,13.0
unjustifiable,0.0,0.00561797752809,0.0,0.0,2.0
nice,0.0,0.00842696629213,0.0103092783505,0.0227272727273,7.0
helping,0.0,0.0252808988764,0.0412371134021,0.0909090909091,25.0
allowing,0.0,0.061797752809,0.147766323024,0.0454545454545,67.0
-that,0.0,0.00280898876404,0.00687285223368,0.0,3.0
broad,0.0,0.00561797752809,0.0412371134021,0.0,14.0
buffalo,0.0,0.00561797752809,0.0171821305842,0.0,7.0
3.billion,0.0,0.00561797752809,0.0,0.0,2.0
issued,0.0,0.00842696629213,0.0137457044674,0.0227272727273,8.0
adjustment,0.0,0.00842696629213,0.0,0.0,3.0
contributions,0.0,0.0112359550562,0.0137457044674,0.0,8.0
issues,0.0,0.101123595506,0.137457044674,0.0227272727273,77.0
uphold,0.0,0.00561797752809,0.00343642611684,0.0,3.0
disposal,0.0,0.00280898876404,0.00687285223368,0.0,3.0
stable,0.0,0.00561797752809,0.0103092783505,0.0,5.0
include,0.0,0.0589887640449,0.106529209622,0.0227272727273,53.0
dramatically,0.0,0.00842696629213,0.00687285223368,0.0,5.0
boustany,0.0,0.0140449438202,0.14089347079,0.0681818181818,49.0
wishes,0.0,0.00561797752809,0.00343642611684,0.0,3.0
drinking,0.0,0.00561797752809,0.020618556701,0.0227272727273,9.0
deals,0.0,0.0140449438202,0.0378006872852,0.0,16.0
polling,0.0,0.0112359550562,0.00343642611684,0.0227272727273,6.0
dealt,0.0,0.0196629213483,0.00687285223368,0.0,9.0
relation,0.0,0.00280898876404,0.0103092783505,0.0,4.0
noted,0.0,0.00280898876404,0.0137457044674,0.0,5.0
smaller,0.0,0.00561797752809,0.00687285223368,0.0,4.0
traveling,0.0,0.00280898876404,0.00687285223368,0.0,3.0
manipulating,0.0,0.0112359550562,0.0,0.0,4.0
unavailable,0.0,0.00561797752809,0.0,0.0,2.0
compas,0.0,0.00561797752809,0.0,0.0,2.0
gubernatorial,0.0,0.00561797752809,0.0,0.0,2.0
capital,0.0,0.0112359550562,0.0137457044674,0.0,8.0
chose,0.0,0.00561797752809,0.0137457044674,0.0,6.0
degree,0.0,0.0112359550562,0.0549828178694,0.0,20.0
giant,0.0,0.00280898876404,0.00687285223368,0.0,3.0
metro,0.0,0.00561797752809,0.0,0.0,2.0
larger,0.0,0.00842696629213,0.0103092783505,0.0,6.0
engine,0.0,0.00842696629213,0.0,0.0,3.0
up-to-date,0.0,0.00561797752809,0.0,0.0,2.0
deputy,0.0,0.00561797752809,0.020618556701,0.0,8.0
motor,0.0,0.0449438202247,0.0,0.0,16.0
lodging,0.0,0.0140449438202,0.0,0.0,5.0
apply,0.0,0.0449438202247,0.106529209622,0.136363636364,53.0
use,0.0,0.112359550562,0.237113402062,0.113636363636,114.0
fee,0.0,0.00280898876404,0.00687285223368,0.0,3.0
lottery,0.0,0.00842696629213,0.0,0.0,3.0
consumption,0.0,0.00280898876404,0.00343642611684,0.0,2.0
december,0.0,0.00561797752809,0.00687285223368,0.0227272727273,5.0
sort,0.0,0.00842696629213,0.00687285223368,0.0227272727273,6.0
women,0.0,0.0140449438202,0.0893470790378,0.0227272727273,32.0
purports,0.0,0.00280898876404,0.0309278350515,0.0,10.0
dropped,0.0,0.00561797752809,0.00687285223368,0.0227272727273,5.0
patrol,0.0,0.0112359550562,0.00343642611684,0.0,5.0
tax,0.0,0.0449438202247,0.14089347079,0.0909090909091,61.0
assumptions,0.0,0.00561797752809,0.0,0.0,2.0
counterfeit,0.0,0.0224719101124,0.0,0.0,8.0
sit,0.0,0.00842696629213,0.0171821305842,0.0227272727273,9.0
stewardship,0.0,0.00280898876404,0.00343642611684,0.0227272727273,3.0
fortunate,0.0,0.00280898876404,0.00343642611684,0.0,2.0
unquestionably,0.0,0.00561797752809,0.00687285223368,0.0,4.0
secular,0.0,0.00280898876404,0.0378006872852,0.0,12.0
administrator,0.0,0.00280898876404,0.0137457044674,0.0,5.0
attend,0.0,0.00842696629213,0.0,0.0,3.0
cheaper,0.0,0.00842696629213,0.00687285223368,0.0227272727273,6.0
readiness,0.0,0.0842696629213,0.19587628866,0.0227272727273,88.0
reauthorizes,0.0,0.00280898876404,0.00687285223368,0.0,3.0
light,0.0,0.00842696629213,0.0240549828179,0.0227272727273,11.0
reauthorized,0.0,0.00280898876404,0.00687285223368,0.0,3.0
sanctioned,0.0,0.00842696629213,0.0137457044674,0.0,7.0
looks,0.0,0.00280898876404,0.00687285223368,0.0,3.0
h.making,0.0,0.00842696629213,0.0,0.0,3.0
permanent,0.0,0.00280898876404,0.00687285223368,0.0227272727273,4.0
restrain,0.0,0.00561797752809,0.0,0.0,2.0
orange,0.0,0.00561797752809,0.0,0.0,2.0
crowds,0.0,0.00561797752809,0.0,0.0,2.0
pending,0.0,0.0196629213483,0.00687285223368,0.0,9.0
material,0.0,0.0112359550562,0.00343642611684,0.0227272727273,6.0
commended,0.0,0.00280898876404,0.0137457044674,0.0,5.0
transmitted,0.0,0.00280898876404,0.00343642611684,0.0,2.0
prograand,0.0,0.0224719101124,0.0343642611684,0.0,18.0
related,0.0,0.0280898876404,0.0309278350515,0.0227272727273,20.0
doubled,0.0,0.00280898876404,0.00343642611684,0.0,2.0
relates,0.0,0.0112359550562,0.0240549828179,0.0,11.0
80,0.0,0.0224719101124,0.0103092783505,0.0,11.0
h.also,0.0,0.00561797752809,0.0,0.0,2.0
84,0.0,0.00280898876404,0.00343642611684,0.0,2.0
85,0.0,0.00280898876404,0.00343642611684,0.0,2.0
category,0.0,0.00280898876404,0.00687285223368,0.0,3.0
exporting,0.0,0.00280898876404,0.00343642611684,0.0,2.0
honorable,0.0,0.00561797752809,0.0137457044674,0.0,6.0
supports,0.0,0.0112359550562,0.0446735395189,0.0454545454545,19.0
revoke,0.0,0.00561797752809,0.0,0.0,2.0
york,0.0,0.061797752809,0.116838487973,0.0681818181818,59.0
conflicts,0.0,0.00280898876404,0.00343642611684,0.0,2.0
g,0.0,0.00280898876404,0.00343642611684,0.0,2.0
feasible,0.0,0.00842696629213,0.0,0.136363636364,9.0
eleventh,0.0,0.00280898876404,0.00343642611684,0.0,2.0
proposing,0.0,0.0112359550562,0.00687285223368,0.0,6.0
unknown,0.0,0.00561797752809,0.00687285223368,0.0,4.0
priority,0.0,0.0561797752809,0.0446735395189,0.0227272727273,34.0
academy,0.0,0.00280898876404,0.020618556701,0.0,7.0
regards,0.0,0.00280898876404,0.0309278350515,0.0,10.0
july,0.0,0.0140449438202,0.0,0.0454545454545,7.0
hearings,0.0,0.0224719101124,0.0240549828179,0.0681818181818,18.0
discriminating,0.0,0.00280898876404,0.0309278350515,0.0,10.0
patients,0.0,0.00280898876404,0.00687285223368,0.0,3.0
1.4,0.0,0.00280898876404,0.00687285223368,0.0,3.0
1.5,0.0,0.0196629213483,0.0103092783505,0.159090909091,17.0
1.7,0.0,0.0112359550562,0.00343642611684,0.0,5.0
unelected,0.0,0.00561797752809,0.020618556701,0.0,8.0
catholic,0.0,0.00280898876404,0.0274914089347,0.0454545454545,11.0
afraid,0.0,0.00561797752809,0.0240549828179,0.0454545454545,11.0
agency,0.0,0.0252808988764,0.0927835051546,0.0227272727273,37.0
combat,0.0,0.0224719101124,0.0103092783505,0.0454545454545,13.0
collaboration,0.0,0.00561797752809,0.0137457044674,0.0,6.0
harmful,0.0,0.00280898876404,0.0240549828179,0.0,8.0
invests,0.0,0.00280898876404,0.00343642611684,0.0,2.0
discourage,0.0,0.00280898876404,0.00343642611684,0.0,2.0
neighboring,0.0,0.00280898876404,0.00687285223368,0.0,3.0
goals,0.0,0.0168539325843,0.0412371134021,0.0,18.0
electoral,0.0,0.00561797752809,0.0171821305842,0.0,7.0
agreed,0.0,0.0308988764045,0.0103092783505,0.0,14.0
non-market,0.0,0.00561797752809,0.0103092783505,0.0,5.0
chapters,0.0,0.00280898876404,0.00343642611684,0.0,2.0
democrats,0.0,0.0421348314607,0.0790378006873,0.0909090909091,42.0
fear,0.0,0.0140449438202,0.0,0.0,5.0
litigation,0.0,0.0421348314607,0.164948453608,0.0,63.0
exacerbating,0.0,0.00280898876404,0.00343642611684,0.0,2.0
operational,0.0,0.00561797752809,0.0,0.0,2.0
thousands,0.0,0.0477528089888,0.103092783505,0.0681818181818,50.0
sued,0.0,0.0337078651685,0.00687285223368,0.0,14.0
harmed,0.0,0.00561797752809,0.00343642611684,0.0,3.0
plaintiff,0.0,0.0308988764045,0.020618556701,0.0,17.0
ones,0.0,0.0168539325843,0.0240549828179,0.0,13.0
words,0.0,0.0196629213483,0.0309278350515,0.0,16.0
ended,0.0,0.00280898876404,0.00343642611684,0.0,2.0
affluent,0.0,0.00842696629213,0.0,0.0,3.0
econometric,0.0,0.00561797752809,0.0,0.0,2.0
generations,0.0,0.00561797752809,0.0137457044674,0.0,6.0
view,0.0,0.0140449438202,0.0481099656357,0.0,19.0
requirement,0.0,0.0112359550562,0.0309278350515,0.0,13.0
acquired,0.0,0.00280898876404,0.00343642611684,0.0,2.0
merits,0.0,0.00280898876404,0.0171821305842,0.0,6.0
closer,0.0,0.00561797752809,0.0103092783505,0.0,5.0
closes,0.0,0.00280898876404,0.00343642611684,0.0,2.0
superb,0.0,0.00561797752809,0.0,0.0,2.0
favor,0.0,0.0168539325843,0.0378006872852,0.0227272727273,18.0
identification,0.0,0.0112359550562,0.00343642611684,0.0,5.0
closed,0.0,0.0112359550562,0.0481099656357,0.0227272727273,19.0
ability,0.0,0.064606741573,0.120274914089,0.0,58.0
opening,0.0,0.00280898876404,0.0137457044674,0.0,5.0
counterfeiting,0.0,0.00842696629213,0.0,0.0,3.0
april,0.0,0.00561797752809,0.0103092783505,0.0227272727273,6.0
urging,0.0,0.00280898876404,0.00343642611684,0.0,2.0
-we,0.0,0.00280898876404,0.0,0.0227272727273,2.0
grounds,0.0,0.0308988764045,0.020618556701,0.0454545454545,19.0
environments,0.0,0.00280898876404,0.00343642611684,0.0,2.0
walk,0.0,0.00842696629213,0.00343642611684,0.0227272727273,5.0
table,0.0,0.0196629213483,0.0171821305842,0.0227272727273,13.0
withdrawn,0.0,0.00842696629213,0.0,0.0,3.0
remedies,0.0,0.00280898876404,0.0274914089347,0.0,9.0
ensuring,0.0,0.0280898876404,0.0378006872852,0.0,21.0
'after,0.0,0.00561797752809,0.0,0.0,2.0
improved,0.0,0.0112359550562,0.00687285223368,0.0,6.0
present,0.0,0.0224719101124,0.0412371134021,0.0681818181818,23.0
reverse,0.0,0.00280898876404,0.0240549828179,0.0,8.0
unlike,0.0,0.00280898876404,0.020618556701,0.0,7.0
align,0.0,0.00280898876404,0.0103092783505,0.0,4.0
restaurant,0.0,0.129213483146,0.0,0.0,46.0
choices,0.0,0.0168539325843,0.0,0.0,6.0
pro-discrimination,0.0,0.00842696629213,0.0,0.0,3.0
wild,0.0,0.151685393258,0.0274914089347,0.363636363636,78.0
disapprove,0.0,0.00561797752809,0.00687285223368,0.0,4.0
snuck,0.0,0.00561797752809,0.0,0.0,2.0
unite,0.0,0.00280898876404,0.00343642611684,0.0,2.0
adverse,0.0,0.00280898876404,0.0103092783505,0.0,4.0
largest,0.0,0.0196629213483,0.0274914089347,0.0454545454545,17.0
gets,0.0,0.0308988764045,0.0309278350515,0.0,20.0
difficult,0.0,0.0393258426966,0.0756013745704,0.0909090909091,40.0
disagree,0.0,0.0252808988764,0.020618556701,0.0,15.0
mutual,0.0,0.00280898876404,0.00343642611684,0.0,2.0
student,0.0,0.0252808988764,0.0103092783505,0.0,12.0
lobby,0.0,0.0140449438202,0.0,0.0,5.0
appropriated,0.0,0.00842696629213,0.00687285223368,0.0,5.0
plowed,0.0,0.00280898876404,0.00343642611684,0.0,2.0
fighting,0.0,0.00842696629213,0.0171821305842,0.0,8.0
english,0.0,0.00842696629213,0.0240549828179,0.0,10.0
routinely,0.0,0.00842696629213,0.00343642611684,0.0,4.0
heavily,0.0,0.00561797752809,0.0,0.0,2.0
fishing,0.0,0.00561797752809,0.0,0.0,2.0
supply,0.0,0.0252808988764,0.00343642611684,0.0,10.0
discuss,0.0,0.0196629213483,0.0274914089347,0.0,15.0
adoption,0.0,0.0449438202247,0.020618556701,0.0227272727273,23.0
unprecedented,0.0,0.00842696629213,0.0103092783505,0.0,6.0
available,0.0,0.0308988764045,0.0618556701031,0.0454545454545,31.0
branch,0.0,0.0561797752809,0.0618556701031,0.0,38.0
term,0.0,0.0112359550562,0.0103092783505,0.0,7.0
press,0.0,0.00280898876404,0.0171821305842,0.0,6.0
countervailing,0.0,0.0337078651685,0.0756013745704,0.0,34.0
helpful,0.0,0.00280898876404,0.0137457044674,0.0454545454545,7.0
taxpayers,0.0,0.0449438202247,0.0378006872852,0.0454545454545,29.0
exceed,0.0,0.0140449438202,0.0,0.0,5.0
hollen,0.0,0.00561797752809,0.0103092783505,0.0,5.0
junk,0.0,0.0112359550562,0.0,0.0,4.0
growth,0.0,0.0252808988764,0.020618556701,0.0,15.0
export,0.0,0.0112359550562,0.0137457044674,0.0,8.0
employment,0.0,0.0112359550562,0.230240549828,0.0,71.0
leaf,0.0,0.0140449438202,0.0171821305842,0.0,10.0
leader,0.0,0.0196629213483,0.0652920962199,0.0,26.0
obey,0.0,0.00280898876404,0.020618556701,0.0,7.0
raise,0.0,0.0112359550562,0.0274914089347,0.0454545454545,14.0
extension,0.0,0.00280898876404,0.00343642611684,0.0,2.0
getting,0.0,0.0224719101124,0.0584192439863,0.0227272727273,26.0
dependence,0.0,0.0112359550562,0.00343642611684,0.0,5.0
unsustainable,0.0,0.00842696629213,0.0,0.0,3.0
weather,0.0,0.0196629213483,0.00687285223368,0.0909090909091,13.0
promise,0.0,0.0112359550562,0.0103092783505,0.0,7.0
registration,0.0,0.0140449438202,0.0103092783505,0.0,8.0
fired,0.0,0.00280898876404,0.0137457044674,0.0227272727273,6.0
transfer,0.0,0.00561797752809,0.0103092783505,0.0,5.0
intention,0.0,0.0112359550562,0.0137457044674,0.0,8.0
funds,0.0,0.106741573034,0.264604810997,0.0909090909091,119.0
tactics,0.0,0.00280898876404,0.0137457044674,0.0,5.0
record,0.0,0.0561797752809,0.085910652921,0.0227272727273,46.0
infants,0.0,0.0140449438202,0.00343642611684,0.0,6.0
demonstrate,0.0,0.0140449438202,0.00343642611684,0.0,6.0
inadequate,0.0,0.00842696629213,0.00343642611684,0.0227272727273,5.0
naming,0.0,0.00280898876404,0.0103092783505,0.0,4.0
incredible,0.0,0.00280898876404,0.0103092783505,0.0,4.0
illinois,0.0,0.0561797752809,0.0481099656357,0.113636363636,39.0
book,0.0,0.00561797752809,0.0103092783505,0.0,5.0
sick,0.0,0.00561797752809,0.00687285223368,0.0454545454545,6.0
long-time,0.0,0.00561797752809,0.0,0.0,2.0
'lt,0.0,0.00561797752809,0.0,0.0,2.0
kinds,0.0,0.00280898876404,0.0240549828179,0.0,8.0
june,0.0,0.00842696629213,0.0103092783505,0.0227272727273,7.0
factors,0.0,0.0112359550562,0.0,0.0,4.0
expands,0.0,0.00280898876404,0.00343642611684,0.0,2.0
oceans,0.0,0.0,0.0103092783505,0.0,3.0
wednesday,0.0,0.0,0.00687285223368,0.0,2.0
reliable,0.0,0.0,0.00687285223368,0.0,2.0
foreign-owned,0.0,0.0,0.00343642611684,0.0227272727273,2.0
controversy,0.0,0.0,0.0103092783505,0.0,3.0
divide,0.0,0.0,0.0171821305842,0.0,5.0
beneficiaries,0.0,0.0,0.0171821305842,0.0,5.0
locked,0.0,0.0,0.0103092783505,0.0,3.0
pooper,0.0,0.0,0.00687285223368,0.0,2.0
revisit,0.0,0.0,0.00343642611684,0.0227272727273,2.0
eighty-eight,0.0,0.0,0.00687285223368,0.0,2.0
easier,0.0,0.0,0.020618556701,0.0,6.0
undercut,0.0,0.0,0.00343642611684,0.0227272727273,2.0
enrich,0.0,0.0,0.00687285223368,0.0,2.0
saddened,0.0,0.0,0.00687285223368,0.0227272727273,3.0
assured,0.0,0.0,0.0137457044674,0.0,4.0
exposing,0.0,0.0,0.0103092783505,0.0,3.0
ministries,0.0,0.0,0.0137457044674,0.0,4.0
repealed,0.0,0.0,0.0137457044674,0.0,4.0
olds,0.0,0.0,0.00687285223368,0.0,2.0
similarly,0.0,0.0,0.0103092783505,0.0,3.0
gilbert,0.0,0.0,0.00687285223368,0.0,2.0
infringes,0.0,0.0,0.00687285223368,0.0,2.0
taxation,0.0,0.0,0.00687285223368,0.0,2.0
committing,0.0,0.0,0.00687285223368,0.0,2.0
retaining,0.0,0.0,0.0171821305842,0.0,5.0
incomplete,0.0,0.0,0.0103092783505,0.0,3.0
signatures,0.0,0.0,0.00687285223368,0.0,2.0
lessons,0.0,0.0,0.00687285223368,0.0,2.0
rica,0.0,0.0,0.0103092783505,0.0,3.0
foremost,0.0,0.0,0.00687285223368,0.0,2.0
programmatic,0.0,0.0,0.0103092783505,0.0,3.0
federalism,0.0,0.0,0.0171821305842,0.0,5.0
contemplated,0.0,0.0,0.0103092783505,0.0,3.0
flooding,0.0,0.0,0.00687285223368,0.0,2.0
'rule,0.0,0.0,0.00687285223368,0.0,2.0
trusted,0.0,0.0,0.0103092783505,0.0,3.0
harmony,0.0,0.0,0.00687285223368,0.0,2.0
pre-school,0.0,0.0,0.00687285223368,0.0,2.0
qualifications,0.0,0.0,0.0240549828179,0.0,7.0
intrusion,0.0,0.0,0.00687285223368,0.0,2.0
mentors,0.0,0.0,0.020618556701,0.0,6.0
plight,0.0,0.0,0.00687285223368,0.0,2.0
sciences,0.0,0.0,0.0171821305842,0.0,5.0
lwcf,0.0,0.0,0.0103092783505,0.0,3.0
committee-passed,0.0,0.0,0.0103092783505,0.0,3.0
anniston,0.0,0.0,0.0103092783505,0.0,3.0
polluted,0.0,0.0,0.00343642611684,0.0227272727273,2.0
substitutes,0.0,0.0,0.00687285223368,0.0,2.0
dental,0.0,0.0,0.0137457044674,0.0,4.0
marshall,0.0,0.0,0.00687285223368,0.0,2.0
appropriators,0.0,0.0,0.0103092783505,0.0,3.0
non-discrimination,0.0,0.0,0.0240549828179,0.0,7.0
panels,0.0,0.0,0.00687285223368,0.0,2.0
cambodia,0.0,0.0,0.00687285223368,0.0,2.0
developers,0.0,0.0,0.00687285223368,0.0,2.0
'm,0.0,0.0,0.00687285223368,0.0,2.0
equalizer,0.0,0.0,0.00687285223368,0.0,2.0
cheap,0.0,0.0,0.020618556701,0.0,6.0
norwood,0.0,0.0,0.00687285223368,0.0,2.0
judaism,0.0,0.0,0.0171821305842,0.0,5.0
dr-cafta,0.0,0.0,0.0171821305842,0.0,5.0
vboard,0.0,0.0,0.0240549828179,0.0,7.0
ineffective,0.0,0.0,0.0103092783505,0.0,3.0
opposes,0.0,0.0,0.0481099656357,0.0,14.0
shortfalls,0.0,0.0,0.0137457044674,0.0,4.0
scope,0.0,0.0,0.0137457044674,0.0227272727273,5.0
prosecutor,0.0,0.0,0.0137457044674,0.0,4.0
believed,0.0,0.0,0.00687285223368,0.0,2.0
mirrors,0.0,0.0,0.0137457044674,0.0,4.0
offense,0.0,0.0,0.00687285223368,0.0,2.0
definitions,0.0,0.0,0.0103092783505,0.0,3.0
constituted,0.0,0.0,0.00687285223368,0.0,2.0
overhaul,0.0,0.0,0.00687285223368,0.0,2.0
internationally,0.0,0.0,0.0171821305842,0.0,5.0
jim,0.0,0.0,0.0137457044674,0.0,4.0
maldistribution,0.0,0.0,0.00687285223368,0.0,2.0
troubled,0.0,0.0,0.0137457044674,0.0,4.0
recipients,0.0,0.0,0.0103092783505,0.0,3.0
drilling,0.0,0.0,0.00687285223368,0.0,2.0
revert,0.0,0.0,0.0137457044674,0.0,4.0
discovery-related,0.0,0.0,0.00687285223368,0.0,2.0
revised,0.0,0.0,0.0137457044674,0.0,4.0
disasters,0.0,0.0,0.0103092783505,0.0,3.0
formula,0.0,0.0,0.00687285223368,0.0,2.0
programust,0.0,0.0,0.0103092783505,0.0,3.0
neglect,0.0,0.0,0.0103092783505,0.0,3.0
bite,0.0,0.0,0.0103092783505,0.0,3.0
'during,0.0,0.0,0.00687285223368,0.0,2.0
fooled,0.0,0.0,0.00687285223368,0.0,2.0
'provisions,0.0,0.0,0.0103092783505,0.0,3.0
musgrave,0.0,0.0,0.00687285223368,0.0,2.0
sad,0.0,0.0,0.0309278350515,0.0227272727273,10.0
sat,0.0,0.0,0.0103092783505,0.0,3.0
'we,0.0,0.0,0.00687285223368,0.0,2.0
intends,0.0,0.0,0.0103092783505,0.0,3.0
start'i,0.0,0.0,0.00687285223368,0.0,2.0
u.sworkers,0.0,0.0,0.0103092783505,0.0,3.0
discerning,0.0,0.0,0.00687285223368,0.0,2.0
knowingly,0.0,0.0,0.00687285223368,0.0,2.0
boys,0.0,0.0,0.00687285223368,0.0,2.0
affirmed,0.0,0.0,0.0103092783505,0.0,3.0
inconsistent,0.0,0.0,0.020618556701,0.0454545454545,8.0
affecting,0.0,0.0,0.0137457044674,0.0,4.0
vunited,0.0,0.0,0.00687285223368,0.0,2.0
suppressed,0.0,0.0,0.00687285223368,0.0,2.0
undermine,0.0,0.0,0.0343642611684,0.0,10.0
congregations,0.0,0.0,0.0309278350515,0.0,9.0
workplace,0.0,0.0,0.0171821305842,0.0,5.0
mann,0.0,0.0,0.00687285223368,0.0,2.0
considers,0.0,0.0,0.00687285223368,0.0,2.0
concede,0.0,0.0,0.00687285223368,0.0,2.0
unsafe,0.0,0.0,0.0137457044674,0.0,4.0
observe,0.0,0.0,0.0103092783505,0.0,3.0
assigns,0.0,0.0,0.00687285223368,0.0,2.0
allocation,0.0,0.0,0.00687285223368,0.0227272727273,3.0
gingrich,0.0,0.0,0.0103092783505,0.0,3.0
costa,0.0,0.0,0.0103092783505,0.0,3.0
dark,0.0,0.0,0.00687285223368,0.0,2.0
assertions,0.0,0.0,0.00687285223368,0.0,2.0
racial,0.0,0.0,0.00687285223368,0.0227272727273,3.0
accessing,0.0,0.0,0.00687285223368,0.0,2.0
litigants,0.0,0.0,0.0137457044674,0.0,4.0
practicable,0.0,0.0,0.00687285223368,0.0,2.0
unreliable,0.0,0.0,0.0103092783505,0.0,3.0
abused,0.0,0.0,0.00687285223368,0.0,2.0
pull,0.0,0.0,0.00343642611684,0.0227272727273,2.0
politically,0.0,0.0,0.00687285223368,0.0,2.0
graduate,0.0,0.0,0.0103092783505,0.0,3.0
pre-kindergarten,0.0,0.0,0.0137457044674,0.0,4.0
incomprehensible,0.0,0.0,0.00687285223368,0.0,2.0
terri,0.0,0.0,0.00687285223368,0.0,2.0
sponsored,0.0,0.0,0.0103092783505,0.0,3.0
miller-travis,0.0,0.0,0.00687285223368,0.0,2.0
cpa,0.0,0.0,0.0137457044674,0.0,4.0
waiver,0.0,0.0,0.00687285223368,0.0,2.0
disciples,0.0,0.0,0.00687285223368,0.0,2.0
condition,0.0,0.0,0.00687285223368,0.0,2.0
discriminates,0.0,0.0,0.0103092783505,0.0,3.0
clock,0.0,0.0,0.0171821305842,0.0,5.0
directorlt,0.0,0.0,0.0103092783505,0.0,3.0
-are,0.0,0.0,0.00687285223368,0.0,2.0
followed,0.0,0.0,0.00687285223368,0.0,2.0
neglected,0.0,0.0,0.00343642611684,0.0227272727273,2.0
bonded,0.0,0.0,0.0103092783505,0.0,3.0
respective,0.0,0.0,0.00687285223368,0.0,2.0
ethics,0.0,0.0,0.0137457044674,0.0,4.0
refuse,0.0,0.0,0.0103092783505,0.0,3.0
millinocket,0.0,0.0,0.00687285223368,0.0,2.0
aggrieved,0.0,0.0,0.00687285223368,0.0,2.0
parishioners,0.0,0.0,0.00687285223368,0.0,2.0
missed,0.0,0.0,0.00687285223368,0.0,2.0
jew,0.0,0.0,0.0103092783505,0.0,3.0
stifle,0.0,0.0,0.0103092783505,0.0,3.0
unrealistic,0.0,0.0,0.00687285223368,0.0227272727273,3.0
shellfish,0.0,0.0,0.00343642611684,0.0681818181818,4.0
jeopardize,0.0,0.0,0.0137457044674,0.0,4.0
unequal,0.0,0.0,0.0137457044674,0.0,4.0
fiscally,0.0,0.0,0.00687285223368,0.0,2.0
equity,0.0,0.0,0.0171821305842,0.0,5.0
ordained,0.0,0.0,0.00687285223368,0.0,2.0
iteration,0.0,0.0,0.00687285223368,0.0,2.0
sex,0.0,0.0,0.00687285223368,0.0,2.0
collectively,0.0,0.0,0.0103092783505,0.0,3.0
-local,0.0,0.0,0.00687285223368,0.0,2.0
guinea,0.0,0.0,0.00687285223368,0.0,2.0
3-year,0.0,0.0,0.00687285223368,0.0,2.0
loan,0.0,0.0,0.0103092783505,0.0,3.0
convicted,0.0,0.0,0.00687285223368,0.0,2.0
nrs,0.0,0.0,0.0171821305842,0.0,5.0
